unit_id,building_coverage,avg_height,road_density,green_blue_ratio,heritage_ratio,barrier_index,permeability_index,edge_conductance_mean
plot_18909,0.3747541932784526,59.36706476081425,0.0,0.0,0.0,0.0,0.3095812546963145,0.6616123190782297
plot_6699,0.3233400563538131,58.97229683006089,0.0,0.0,0.0,0.8571428571428571,0.1870633419274646,0.3833971407911913
plot_18503,0.3550413896240502,33.0078096236042,0.0,0.0,0.0,0.0,0.2537171593209174,0.5405049342933967
plot_6698,0.3965026376391423,30.82952388048139,0.0,0.0,0.0,2.5,0.2668478804416602,0.5721355306110968
plot_6752,0.3129530943298991,47.818810582117415,0.0,0.0,0.0,3.2,0.1831511744077962,0.368791432017325
plot_6753,0.4114650240539351,73.08980372815994,0.0,0.0,0.0,2.6666666666666665,0.178350392085419,0.3641102972268571
plot_10113,0.0771435928826417,13.96313364979444,0.0,0.0,0.0,2.857142857142857,0.1722487603399952,0.357035546787291
plot_6755,0.0818063190222313,36.49606723203632,0.0,0.0,0.0,4.0,0.2623026783278099,0.5194745629506888
plot_6754,0.4887863437569661,83.00997062567534,0.0,0.0,0.0,8.666666666666666,0.2025868435138375,0.3929722078085279
plot_10100,0.3271702703082397,30.152667652005253,0.017196772457296,0.0,0.0,1.0,0.2794591727595275,0.5838560942210532
plot_6859,0.31705385848793,31.32886574131108,0.0067375267301424,0.0,0.0,0.0,0.363368127551931,0.7727510252848874
plot_20441,0.6054915022736329,8.811919896457892,0.0,0.0,0.0,4.0,0.2990690041776137,0.5539413981724749
plot_10074,0.2949085787850611,64.49593080980607,0.0,0.0,0.0,2.2222222222222223,0.2225707290178819,0.4708951879409722
plot_10096,0.4634902813500357,19.6265104292901,0.0,0.0,0.0,1.0,0.2747124247524608,0.5793427633388019
plot_7166,0.2191931571435655,63.146502009323584,0.0,0.0,0.0,0.0,0.3231786042559275,0.6893156020502091
plot_7165,0.1241738477388557,35.80000023651606,0.0,0.0,0.0,0.0,0.2539207055195991,0.5415845233768869
plot_6331,0.3864911953433078,24.36864787651907,0.0,0.0,0.0,1.6,0.3208082522921918,0.6727405162048706
plot_10109,0.3179195004507048,28.45018141939933,0.0,0.0,0.0,0.0,0.238766348473945,0.5055723793248161
plot_10110,0.3324281419559533,19.0584475146773,0.0,0.0,0.0,0.0,0.3257208816161118,0.6931781654961214
plot_11840,0.386047504648932,24.13585622513241,0.0,0.0,0.0,0.0,0.21030436161507,0.4275954258112667
plot_6756,0.4173720319458691,38.520527302164936,0.0,0.0,0.0,5.6,0.2051887557515798,0.410272168336844
plot_6700,0.4374994137424763,34.048608279853795,0.0,0.0,0.0,4.0,0.265698237700346,0.5263614911859542
plot_19483,0.4919617317265853,29.14817550028885,0.0,0.0,0.0,7.666666666666667,0.1673292226869647,0.3352223652302921
plot_6648,0.5841822513981065,27.39896219856191,0.0,0.0,0.0,0.0,0.1996622206312637,0.4167742045774115
plot_12219,0.527645745496332,83.9094529419459,0.0,0.0,0.0,2.571428571428572,0.2478637712004961,0.5145722852074518
plot_6649,0.4754907575638492,24.564199248785616,0.0040133438386806,0.0,0.0,0.0,0.242399329684843,0.5069490577954923
plot_6650,0.3039929678834416,48.24284596957267,0.0153306058831345,0.0,0.0,0.8571428571428571,0.267483984541994,0.5498757007556438
plot_6651,0.258260628781056,60.89106582565034,0.0247001927815455,0.0,0.0,2.0,0.240638194698165,0.4831547456843499
plot_10882,0.6470423873048102,32.992697125313605,0.0,0.0,0.0,1.4285714285714286,0.2539967912864058,0.5294590282555048
plot_10111,0.2870682695714174,27.445957148009747,0.0,0.0,0.0,1.1428571428571428,0.2894946918340946,0.6101506167741784
plot_10086,0.0002021528568244,12.10076632959288,0.0012616612342048,0.94684755097679,0.0,8.0,0.1808645473158894,0.3486498187469404
plot_7666,0.0,0.0,0.0015405223712036,0.8613856335681244,0.0,6.0,0.2019163877911256,0.3885843999137874
plot_10112,0.1032884529222122,13.30947998413542,0.0,0.0,0.0,8.0,0.1865297399950506,0.3778556222112236
plot_7756,0.0689620278099813,24.99705281729852,0.0049331990825192,0.3184912141552134,0.0,2.6666666666666665,0.2467122036630081,0.455744223668429
plot_9761,0.2964498496852458,46.57560536771548,0.0,0.0016279489575211,0.0,0.0,0.429361377655825,0.7796641725685001
plot_3090,0.2899957499353677,35.10967189450237,0.0,0.0,0.0,0.0,0.222441320420585,0.4674300771251095
plot_3089,0.2197557106345246,26.109363084883544,0.0270477988089683,0.0,0.0,0.0,0.277172284238287,0.5678580844188477
plot_3397,0.2797066692599091,48.71303997921788,0.0,0.0,0.0,1.0,0.2791839798153189,0.5925486329229309
plot_3167,0.6409689109077031,26.65302441464198,6.879068592144174e-05,0.0,0.0,0.0,0.3199574114850894,0.674316373507445
plot_19749,0.3352986569276378,27.1796093257922,0.0017377579473725,0.0,0.0,0.0,0.2634693270505308,0.55109242297862
plot_10114,0.2403316554232862,60.175566332912936,0.1075925096661266,0.0,0.0,1.6666666666666667,0.3145172236189687,0.5782994153388691
plot_12218,0.2830226484270594,19.16204036699503,0.0,0.0,0.0,4.571428571428571,0.1980167504059808,0.4079402707434495
plot_10081,0.4243610293056495,62.76997728313759,0.0,0.0,0.0,2.0,0.2999922966790544,0.6268666370645656
plot_10083,0.2754519686318929,44.969945987759466,0.0121689551179193,0.0,0.0,0.0,0.2902526909859129,0.603915181543647
plot_12292,0.5218637109543524,82.88607816791523,0.0,0.0,0.0,3.7142857142857135,0.2410591855340499,0.5015636027740792
plot_10082,0.24403270530058,56.50092827736368,0.0,0.0,0.0,1.25,0.2160599622678969,0.4530318744842154
plot_3121,0.4803398936246807,23.255363447892755,0.0,0.0,0.0,1.0,0.256244066254923,0.5433299472331623
plot_7091,0.3322035813464382,69.49268680515908,0.0,0.0,0.0,2.857142857142857,0.1690508665167985,0.3505058303547904
plot_3088,0.5603162539613902,16.467558110366973,0.0,0.0,0.0,2.5,0.2137754319977453,0.4495006683283231
plot_7092,0.2207905097678643,53.96141375340082,0.0,0.0,0.0,2.0,0.2983854765710136,0.6313341368244748
plot_6293,0.0,0.0,0.0,0.0,0.0,10.0,0.1127193304553938,0.2290084168850021
plot_7093,0.3601489650945151,60.73941928231836,0.0,0.0,0.0,3.75,0.2199299553448344,0.4622419563218541
plot_6297,0.3587288008374206,65.63508471735942,0.0,0.0,0.0,0.0,0.3044181277459487,0.642926156895759
plot_6296,0.9782809898616674,67.05223299973548,0.0,0.0,0.0,0.0,0.2005084580550016,0.4187868274238132
plot_7041,0.3707738411628285,71.11355380356929,0.0015841025909245,0.0,0.0,4.0,0.2112144175002756,0.4438240257632267
plot_7094,0.3147240317445028,31.940431202562657,0.0,0.0,0.0,1.0,0.2477408185658768,0.5196741523686152
plot_7095,0.1835419993201141,66.01748685647439,0.0,0.0,0.0,0.0,0.3002936053590411,0.6349897738137422
plot_19655,0.5680051290048285,32.764782726636575,0.0,0.0,0.0,0.0,0.2232951113742367,0.4680968189268753
plot_7096,0.4393280881643506,62.07919830533499,0.0,0.0,0.0,0.0,0.2377177791646921,0.5018302006128961
plot_5897,0.5451855939588577,42.42019076328006,0.0,0.0,0.0,3.333333333333333,0.2258166387941347,0.4766839380610401
plot_10115,0.2650122695401756,31.295866090518004,0.0022111965654046,0.0,0.0,0.0,0.4057474348869017,0.8261187301978001
plot_16977,0.0,0.0,0.0,0.0,0.0,8.0,0.1282697892748703,0.2454138206108229
plot_3166,0.4536773102596271,32.920109103571974,0.0,0.0,0.0,5.0,0.1851169473771161,0.3884094108380359
plot_10116,0.2911386149785672,19.904947112705923,0.0,0.0,0.0,4.8,0.1781443829228898,0.3552798953841996
plot_6333,0.29578171612918,18.51302454787373,0.0,0.0,0.0,1.6,0.208094727645019,0.4201009503222646
plot_6922,0.5976212339138693,12.231587055917144,0.0,0.0873205415601749,0.0,8.0,0.1190182375696052,0.2324533215832497
plot_6334,0.2813234409915773,22.345974370962782,0.0,0.0,0.0,2.0,0.1995202232100974,0.4049128960224387
plot_6295,0.3266349766475485,23.298721185690315,0.0,0.0,0.0,2.2222222222222223,0.2241533990944968,0.4748949115680177
plot_7043,0.2711017036695916,54.186887987030886,0.0,0.0,0.0,3.75,0.247747195513225,0.5233095594738334
plot_7983,0.2702815829993502,19.886444591781423,0.0,0.0,0.0,0.0,0.2479415420223903,0.5252693649880279
plot_7908,0.5803651599028523,70.18209425153279,0.0,0.0,0.0,0.0,0.2903047692616926,0.614775070581539
plot_7907,0.4728220883437691,28.66498852374705,0.0,0.0,0.0,0.0,0.2242343225267103,0.4723136472815784
plot_8234,0.2212306718647922,15.877547127264464,0.0170823370170111,0.0,0.0,0.0,0.2615858348695491,0.5416549153635449
plot_8233,0.1950154253254179,20.16603685540028,0.0,0.0,0.0,0.0,0.197242419973368,0.4110101872424053
plot_7911,0.4230436919376508,25.50136763805397,0.0,0.0,0.0,0.0,0.2665470741694627,0.5506117425988062
plot_7487,0.5372358967606051,30.47949330736948,0.0,0.0,0.0,0.0,0.2213370775255544,0.4635359778345653
plot_7910,0.5518969008571942,29.96227000433882,0.0,0.0,0.0,0.0,0.2479763335231957,0.5138835744959905
plot_7912,0.5093407099695076,19.83117562863816,0.0,0.0,0.0,0.0,0.242361060969557,0.5019978577101267
plot_9472,0.2140525610355709,70.74900971438788,0.0,0.0,0.0,0.0,0.2484304626535144,0.5224388336744766
plot_14781,0.5329730140345676,22.69631867338273,0.0,0.0,0.0,0.0,0.251479446174847,0.5318345347095366
plot_14780,0.5857292203470325,26.321982082880872,0.0101190480755221,0.0,0.0,0.0,0.2550660253484615,0.5314602411600641
plot_7410,0.2282269672997253,21.473012090308536,0.0,0.0,0.0,0.0,0.2336708450175903,0.4921629889279785
plot_9238,1.2864028848917577,19.45473199335658,0.0,0.0,0.0,0.0,0.2007946317982388,0.417003816694499
plot_18591,0.5340818312839196,77.72123962971881,0.0,0.0,0.0,0.0,0.2308596367363448,0.4867345260807662
plot_7509,0.2714392951128926,34.82176633325923,0.0,0.0,0.0,0.0,0.2676385811606344,0.5678447136902987
plot_7508,0.3829840866719173,37.66623183363123,0.0,0.0,0.0,0.0,0.2337291445438037,0.4931122100973415
plot_7408,0.3093280894328583,60.324903141067125,0.0,0.0,0.0,0.0,0.2447943720770072,0.5174214194303866
plot_8991,0.295003261839742,53.39340411846097,0.0,0.0,0.0,0.0,0.2601120590740629,0.5489800062756952
plot_19448,0.3957324968712049,25.24411717002901,0.0,0.0,0.0,0.0,0.1969862485729548,0.408460425400217
plot_11088,0.4970864011400439,19.31648536125073,0.0211237766642833,0.0,0.0,0.0,0.2630027514407993,0.5429296769073336
plot_17737,0.5719254416079678,26.77493603789638,0.0105940672226986,0.0,0.0,0.0,0.2308172627990505,0.477167003935791
plot_18991,0.3112871922833315,27.51887712343094,0.0,0.0,0.0,0.0,0.2017841509090253,0.4196600813851355
plot_12622,0.3119142134296766,14.343786270871671,0.0,0.0,0.0,0.0,0.2321415199241506,0.4878757526092235
plot_11091,0.4654567708722983,19.774918046570665,0.0073951797627737,0.0,0.0,0.8888888888888888,0.2658784082485896,0.5594126296671861
plot_16934,0.5103345640850714,22.477743456828243,0.0,0.0,0.0,0.0,0.2312124658972384,0.4851016325494188
plot_12621,0.5568129464073933,32.76084070983194,0.0,0.0,0.0,0.0,0.230461678797509,0.484363633438909
plot_11089,0.3003905235741644,75.51553878955633,0.0,0.0,0.0,3.2,0.2269802213393593,0.4795409585319097
plot_9013,0.5668289382957608,77.48639593112587,0.0,0.0,0.0,4.0,0.2439549545071984,0.5138672322382187
plot_19536,0.2376451666518879,34.22164771225363,0.0009614131862364,0.0,0.0,2.2857142857142856,0.1829172601923875,0.3775156536636295
plot_9473,0.6777847787604085,58.22845002722536,0.0,0.0,0.0,0.0,0.2560446876764121,0.5383978615031381
plot_9471,0.6322622661640789,50.31442556767048,0.0,0.0,0.0,0.0,0.2249208807559363,0.4710779850131918
plot_7981,0.2850413569007549,54.728711944000096,0.0,0.0,0.0,0.0,0.2318732320404588,0.481556007708956
plot_7942,0.4858078577017404,14.27688466360664,0.0,0.0,0.0,0.0,0.1934512831777962,0.4001568673792298
plot_7909,1.000962680172691,32.24516193618636,0.0,0.0,0.0,0.0,0.206431693197146,0.4262260219195837
plot_18919,0.4358727762018204,23.814354175742096,0.0,0.0,0.0,0.0,0.224397782379642,0.4691378775103156
plot_5841,0.4034812374956089,15.9577833736835,0.0,0.0,0.0,0.0,0.2442459361913999,0.5066762100549629
plot_11904,0.5046037149524327,15.534716845343592,0.0,0.0,0.0,0.0,0.3206663414953808,0.667174758878624
plot_11903,0.4140993919781159,27.10449786274686,0.0,0.0,0.0,0.0,0.1987242535834087,0.4097305000266226
plot_5838,0.908583267303696,54.10709835331873,0.0,0.0,0.0,0.0,0.2172978384880793,0.4493723355290652
plot_7409,0.2885374535872287,38.70789297830044,0.0,0.0,0.0,0.0,0.1930955877391123,0.3986724965631067
plot_17741,0.3307770505139227,23.150565249518447,0.0,0.0,0.0,0.0,0.2364361254114817,0.4935966755175784
plot_11096,0.6389035867234891,24.020766333309137,0.0,0.0,0.0,0.0,0.1964834058837985,0.4068379813290761
plot_11097,0.3347256281540313,24.248238246045084,0.0,0.0,0.0,0.0,0.1926792292373783,0.3977034776703644
plot_19508,0.0,0.0,0.0318344597783164,0.0,0.0,1.3333333333333333,0.2459027334122473,0.4866429388663034
plot_9011,0.4110327050866137,53.44365878091169,0.0,0.0,0.0,1.6,0.2868523487080584,0.5943749971290186
plot_9010,0.3736149737061598,33.91109966652924,0.0,0.0,0.0,8.0,0.1653349489802217,0.3384494897973182
plot_10651,0.4316274546823193,49.196455098997816,0.0,0.0,0.0,2.2857142857142856,0.3116735795993859,0.6548403832367308
plot_11997,0.2540103799844103,74.73943059908638,0.0,0.0,0.0,4.0,0.2041043012497461,0.4265704583327691
plot_10354,0.0741642614310769,56.57679149609432,0.0,0.0,0.0,8.75,0.1417021201371059,0.2886882391935687
plot_5843,0.5036042303194661,42.93783105534452,0.0,0.0,0.0,0.8571428571428571,0.2255802546793609,0.4662308357954052
plot_5842,0.6270530536484031,25.366207054345537,0.0,0.0,0.0,1.5,0.2791605748491081,0.5704412774424626
plot_10652,0.3418961261975215,44.01760195870413,0.0,0.0,0.0,0.0,0.1922963849577537,0.3966844586362782
plot_6707,0.178128874699356,60.06103972740964,0.0,0.0,0.0,1.2,0.1410131793064759,0.2795640429032798
plot_10653,0.4553363475408284,35.60017832151697,0.0,0.0,0.0,2.571428571428572,0.2000238361117804,0.412147445327766
plot_6451,0.1922966475835819,88.63477358268204,0.0103296078894848,0.0,0.0,3.0,0.2201621330417711,0.4218288506232253
plot_12025,0.3565908167233811,38.45295129738441,0.0,0.0,0.0,5.25,0.2178564477001447,0.4530206198892105
plot_6660,0.4490819015029708,102.91079214611356,0.0090386179001565,0.0,0.0,0.0,0.3250195223623778,0.6203359024384956
plot_10356,0.2391351036885089,15.69860022226024,0.0149928644604466,0.0,0.0,6.571428571428571,0.1745342921758397,0.341176691207233
plot_10355,0.098722660606108,12.249566333204031,0.0,0.0,0.0,2.4,0.1956998111610685,0.3913341359134855
plot_9866,0.1748302361331797,62.01027971265909,0.0002061845323772,0.0,0.0,4.444444444444445,0.2398922773418228,0.4981878678517078
plot_7728,0.5684633042492274,68.57558166449519,0.0,0.0,0.0,8.0,0.1405057914276013,0.2849492587280029
plot_11624,0.0,0.0,0.0,0.8225225946670964,0.0,8.0,0.132250799693774,0.2645425866210851
plot_6676,0.0,0.0,0.0,0.9999999999999996,0.0,8.0,0.1331048844430285,0.2657428701908571
plot_12456,0.1944483050773441,33.45450405147418,0.0,0.0,0.0,4.8,0.1776222570538279,0.3542238601196177
plot_16214,0.2805877500351117,24.112613744088645,0.0,0.0,0.0,8.0,0.1031197247010273,0.2031996263197432
plot_6517,0.3106859156184046,81.23562545624759,0.0,0.0,0.0,4.571428571428571,0.1970367519928966,0.400893290142945
plot_7163,0.1568838505381768,86.33434592377289,0.0,0.0,0.0,3.4285714285714284,0.170785631287936,0.3483908790525563
plot_10473,0.3365331957246953,20.47679936443428,0.0,0.0,0.0,0.0,0.2406152888533178,0.5045373826370025
plot_16700,0.2692188038248216,78.55017433168857,0.0014246470945742,0.0,0.0,1.3333333333333333,0.2702849683662748,0.5562883708514976
plot_11999,0.3883130864943123,60.07411903358545,0.0,0.0,0.0,6.8,0.202306095539898,0.4223371011997733
plot_11998,0.0161974006392887,32.355099663366445,0.0,0.0,0.0,11.11111111111111,0.1438684041082678,0.2941366387591136
plot_16302,0.0,0.0,0.0087150121813655,0.8458819615561898,0.0,8.857142857142858,0.1321129888173716,0.2584354101197639
plot_16217,0.0,0.0,0.0096071154198719,0.9985364274618526,0.0,8.75,0.1424397880984823,0.2793106893367269
plot_16729,0.3843194422711006,52.3125113535275,0.0,0.0,0.0,5.0,0.1775506265316479,0.3603231700703286
plot_16631,0.3319352406401845,15.34294714375423,0.0058342382460163,0.0,0.0,8.857142857142858,0.1272223993575754,0.2503543529524724
plot_16215,0.0169285230087899,10.09291108897399,0.0238185581959267,0.0630660969862739,0.0,15.428571428571429,0.0969877839159081,0.1714590221686782
plot_12026,0.0,0.0,0.0092105725317749,0.0,0.0,14.333333333333334,0.0966135478194379,0.1778160467226255
plot_10357,0.0532872232427786,14.902030469704432,0.0,0.0,0.0,16.0,0.1025216226785919,0.1998993678571884
plot_17094,0.0,0.0,0.0,0.0,0.0,18.0,0.0694515819817087,0.1299042932926861
plot_6418,0.2240851245443394,69.893783975495,0.0,0.0,0.0,0.0,0.2481250027385665,0.5129758394190368
plot_6330,0.4101926872825813,36.65280192207446,0.0,0.0,0.0,0.0,0.2093067838455942,0.4318253344716908
plot_10712,0.2230669758551176,54.85716247230963,0.0,0.0,0.0,4.222222222222222,0.1872570400883259,0.3862410150110945
plot_6857,0.0,0.0,0.0,0.0,0.0,0.0,0.2212377050793526,0.4544057223985615
plot_10745,0.3526128649762449,21.748862048630908,0.0,0.0,0.0,0.0,0.2611612875421442,0.5407539056492093
plot_6535,0.4018719402518499,39.009685362022665,0.0,0.0,0.0,2.571428571428572,0.189698003492259,0.3912663569669247
plot_6420,0.6076309681065446,21.73937018450103,0.0166104097287429,0.0,0.0,0.0,0.2491167512561345,0.5108364613444808
plot_16253,,,,,,,,
plot_10746,0.5498559144282124,18.836682077930856,0.0141556354955428,0.0,0.0,0.0,0.2450361544404743,0.4973479044822986
plot_16254,,,,,,,,
plot_10474,0.3148730962449537,52.35099363624396,0.0,0.0,0.0,0.0,0.3659190620723178,0.7626731934940397
plot_16677,0.3663291672170871,58.41893311040613,0.0,0.0,0.0,3.0,0.2071540961282184,0.429646227507152
plot_11957,0.3827330418816135,74.40347412717922,0.0,0.0,0.0,4.0,0.2651648485745443,0.5556976496100986
plot_16678,0.7543315762094653,31.278574649604373,0.0,0.0,0.0,4.571428571428571,0.1744961062763485,0.3603910774395047
plot_10521,0.91664030067984,44.65768592857209,0.0,0.0,0.0,4.571428571428571,0.1762106716418268,0.3644780163469167
plot_17057,0.55143433352867,57.38488629962143,0.0,0.0001432508794064,0.0,8.25,0.2017147604708821,0.4189216482686269
plot_17086,0.4226986792009587,95.2226968562046,0.0,0.0,0.0,4.0,0.2287189700957385,0.4792380029905301
plot_16908,0.2809836256550784,110.23944633640735,0.0,0.0,0.0,4.571428571428571,0.21040007035537,0.4377723468214572
plot_17027,0.5287993660470748,86.06124594498453,0.0,0.0,0.0,2.2857142857142856,0.2264534908734824,0.4725587574966276
plot_16955,0.4943565076291651,86.04700304109188,0.0,0.0,0.0,0.0,0.2247175363450339,0.4699485529889643
plot_6652,0.3015669301766313,54.5362416535077,0.0152936780208463,0.0,0.0,1.5,0.2804803087708144,0.5781006588078181
plot_6653,0.595516936541169,69.37234171158973,0.0,0.0,0.0,1.7142857142857142,0.185822955128479,0.3858899637775725
plot_19388,0.8428576294083351,48.19661090234285,0.0,0.0,0.0,1.6666666666666667,0.1910959467806252,0.3937475298828708
plot_6576,0.3376147750450743,66.5081891585694,0.0103936965370085,0.0,0.0,2.6666666666666665,0.2229674105445472,0.4575536174837896
plot_6328,0.0596222530775833,73.95585360193162,0.0,0.0,0.0,2.571428571428572,0.212383657533263,0.4379990643596321
plot_16986,0.4442874739301055,83.59311546071581,0.0052469068240233,0.0,0.0,0.0,0.2662831497752089,0.5457652941928905
plot_6654,0.0764806306014807,61.84013099825641,0.0,0.0,0.0,0.0,0.4176134920440947,0.8610929452831734
plot_6706,0.3843608473782075,84.58497762820076,0.0,0.0,0.0,7.0,0.1016724155219647,0.200405497456218
plot_7118,0.0169158201634725,13.026051773427112,0.00590343038088,1.0,0.0,8.0,0.1600593348939364,0.2933526687273224
plot_6267,0.5586885462583572,21.42035465574316,0.0,0.0,0.0,1.25,0.2514126389006943,0.5293314336682097
plot_6332,0.4004834484568985,11.08038795328342,0.0,0.074610209567583,0.0,8.0,0.1257493284053434,0.2476595234404457
plot_16883,0.847235257860322,44.582782466595546,0.0,0.0,0.0,3.333333333333333,0.1723586890911843,0.3508374387211504
plot_7311,0.0,0.0,0.0,0.0,0.0,8.0,0.1316542135105388,0.2536031411345307
plot_10123,0.1794065167165527,72.03499578894602,0.0,0.1466722144404849,0.0,0.0,0.4373428904783557,0.7874589788407904
plot_10117,0.0932814505577569,59.51923882814123,0.0,0.0,0.0,5.714285714285714,0.2098231187694546,0.4306313591702166
plot_6288,0.0178272871013017,53.354699665763135,0.0,0.0,0.0,5.714285714285714,0.2067751692080242,0.4235450426844983
plot_10087,0.0,0.0,0.0,0.8542634515776868,0.0,8.0,0.1730508796442008,0.3432107992093351
plot_7104,0.3633040389238448,26.36440849165512,0.0,0.0,0.0,2.6,0.234589021999686,0.49626103777708
plot_7354,0.0002246416374048,90.436405508401,0.0,0.6685180835961065,0.0,4.0,0.3217558585146726,0.5968070744770502
plot_9181,0.0,0.0,0.0,0.9333146080289814,0.0,8.0,0.1691726299397371,0.3335784665327491
plot_6659,0.333397680292686,30.879566333199275,0.022576220991325,0.0,0.0,0.0,0.2451497678778389,0.5032494604389819
plot_7042,0.2665240079534672,26.527487216475805,0.0231641113047323,0.0,0.0,1.0,0.3041458366480152,0.6318415094402505
plot_6245,0.278810423209209,57.74078763933454,0.0,0.0,0.0,0.0,0.1555491350439109,0.3223140937483734
plot_6294,0.5996602879174305,20.57165231955837,0.004235168811316,0.0,0.0,0.0,0.2705403187853141,0.5750345468110885
plot_7105,0.2828807356939565,31.381453155611734,0.0,0.0,0.0,0.0,0.2713440833308314,0.5789360134624535
plot_7119,0.2420186853455347,84.33998578094783,0.0,0.15048944022333,0.0,2.6666666666666665,0.1981589926262439,0.3748414650953568
plot_7120,0.5113956187638882,20.207127981029902,0.0,0.0,0.0,0.0,0.2555164840710615,0.5433248201579144
plot_7106,0.4304411107413494,38.62199766826142,0.0,0.0,0.0,0.0,0.2476363698460613,0.5263516613863092
plot_16753,0.3912514885373534,53.64292583463942,0.0,0.0,0.0,0.0,0.23036220607,0.4877646940444444
plot_16973,0.4617963193727972,20.913379192924385,0.0,0.0,0.0,0.0,0.2753145617727939,0.5778899567173197
plot_10118,0.1031350912956147,28.39899796300892,0.0,0.0,0.0,3.7142857142857135,0.2143930933014492,0.4412865247968712
plot_7107,0.7085689452264818,85.90833144373579,0.0,0.0,0.0,6.0,0.1442829681284407,0.2920278021901858
plot_6860,0.3777461850033135,30.53132186643092,0.0,0.0,0.0,2.4,0.236289791728723,0.4999641816193846
plot_7033,0.0,0.0,0.0,0.0,0.0,10.22222222222222,0.1358485714979697,0.2780987638226487
plot_7108,0.2422790687478693,23.59967892501833,0.0,0.0,0.0,9.25,0.1414995683483592,0.2852646518852428
plot_7109,0.7661803617783666,17.493135833420464,0.0,0.0,0.0,8.0,0.1346516377608086,0.2682231765055006
plot_8986,0.4040740739010043,61.55476906225897,0.0,0.0,0.0,6.0,0.1693117089303886,0.3137002791045674
plot_10120,0.0,0.0,0.0065613669373651,0.8764601295641669,0.0,9.428571428571429,0.1289484625739387,0.2517639012765164
plot_5986,0.0,0.0,0.0077972285429247,1.0000000000000004,0.0,9.428571428571429,0.1283856369870863,0.2491123012633138
plot_9769,0.0,0.0,0.0,0.0,0.0,10.5,0.1330969843418784,0.2714376040930631
plot_6266,0.3082078127649632,11.3406739356499,0.0,0.0,0.0,1.25,0.2228743680255463,0.4677446511678808
plot_19425,0.6106689696314385,47.21375682324802,0.0,0.0,0.0,1.1111111111111112,0.2037640645877874,0.4277180818000215
plot_6856,0.4092939603177502,55.940464205377054,0.0,0.0,0.0,0.0,0.2831861001245109,0.5982738058322465
plot_6265,0.321723110963645,76.68505048029479,0.0,0.0,0.0,1.1428571428571428,0.1863246120943053,0.3847512649714722
plot_17072,0.5714515040423366,28.85168611783861,0.0,0.0,0.0,0.0,0.3538335720035175,0.7511582155633724
plot_6268,0.4984791825915639,58.45767735318057,0.0,0.0,0.0,0.0,0.2269524677246672,0.4772618171659272
plot_6855,0.3716528128722025,77.12161752477073,0.0,0.0,0.0,0.0,0.2195164491937883,0.4628277065417518
plot_17629,0.4942784562280986,88.316925142546,0.0,0.0,0.0,0.0,0.3237128356722125,0.6622011163086204
plot_11605,0.4578109769383353,48.806359227496,0.0,0.0,0.0,0.0,0.2649224232514068,0.5572954343858423
plot_11672,0.73333104839576,27.532490991228705,0.0,0.0,0.0,0.0,0.3126686677193231,0.6503026171540514
plot_7121,0.5054781501214888,22.21681193218017,0.0,0.0,0.0,0.0,0.2465777922336329,0.5240565136056041
plot_6575,0.2278260427040774,13.888539050850886,0.0,0.0,0.0,0.0,0.2621726591351859,0.5576603647448577
plot_9886,0.1912456353372104,15.829094319111706,0.0,0.0,0.0,0.0,0.3370099590249211,0.7150252264045865
plot_7122,0.3890582257110396,15.96553837158302,0.0005017055651796,0.0,0.0,0.0,0.2972204416563419,0.6293774644316519
plot_16902,0.2496198762355829,55.41097116405252,0.0,0.0,0.0,0.0,0.2779801192154078,0.5697481260342396
plot_6253,0.2923040130318304,22.734803083233704,0.0,0.0,0.0,0.0,0.3104255429510888,0.652107595446864
plot_19738,0.5223784349267948,24.716966544123384,0.0,0.0,0.0,0.0,0.2225248714942907,0.4673353949873128
plot_7132,0.0,0.0,0.0779940452480954,0.0,0.0,0.0,0.2708570149219803,0.5117379344749297
plot_6335,0.377401332075884,14.821801674097356,0.0,0.0,0.0,0.0,0.2461604815899425,0.5192348603233292
plot_6255,0.5546423714883003,20.15597488421309,0.042512784366076,0.0,0.0,1.1428571428571428,0.290778498179202,0.5785208144627073
plot_7824,0.0517025612685584,19.7262383314414,0.0,0.0,0.0,4.333333333333333,0.2470641512916993,0.5103840584259985
plot_8985,0.372677862750265,28.848899666588213,0.0,0.0,0.0,8.857142857142858,0.136114283535184,0.2739729157924725
plot_7729,0.3762461726090514,9.846573085982094,0.0,0.0,0.0,4.333333333333333,0.2867327750649178,0.5941812223664841
plot_9768,0.2953602208920328,25.81841925079056,0.0,0.007444209323603,0.0,4.0,0.2578774386064699,0.5300631783847479
plot_10421,0.6040436562094316,21.453556078931964,0.0,0.0,0.0,1.5,0.1421941540083672,0.2736480922408161
plot_9835,0.4285781262018892,42.25058879158505,0.0024706418411598,0.0,0.0,6.0,0.2136243616836178,0.4023845267538042
plot_9711,0.1176034494946737,17.392423353088954,0.0,0.0,0.0,5.428571428571429,0.1873933342144776,0.3846402982543946
plot_6662,0.3322112149111865,57.95515583720258,0.0,0.0,0.0,1.0,0.2605415085777595,0.5376904264690952
plot_16756,0.0494599313394094,21.89275205074117,0.0,0.0,0.0,0.0,0.2288624806380991,0.4743603220529187
plot_16946,0.5179862951485859,39.463908950132165,0.0,0.0,0.0,2.0,0.1738709511037965,0.3547528913417701
plot_6419,0.4472110963255386,85.6626708071256,0.0016966030923982,0.0,0.0,0.0,0.2406521657920882,0.5060171462685776
