date,temperature_2m,apparent_temperature,rain,wind_speed_10m
20170828 16:00:00,33.6935,39.0079,0.2,7.208994
20170828 17:00:00,32.4935,38.97454,0.0,9.3876505
20170828 18:00:00,30.7435,37.608833,0.0,9.255571
20170828 19:00:00,29.3435,35.87197,0.0,7.8954163
20170828 20:00:00,29.3435,35.87197,0.0,7.8954163
20170828 21:00:00,28.793499,35.067997,0.0,6.792466
20170828 22:00:00,28.1935,34.152767,0.1,7.5685663
20170828 23:00:00,27.9935,34.103886,0.0,7.928178
20170829 00:00:00,27.3435,32.738075,0.3,11.681987
20170829 01:00:00,27.293499,33.590023,0.1,6.193674
20170829 02:00:00,27.043499,33.29793,0.0,7.42159
20170829 03:00:00,27.043499,33.109524,0.0,9.422101
20170829 04:00:00,26.8935,33.063942,0.0,9.422101
20170829 05:00:00,26.793499,32.94026,0.0,9.585739
20170829 06:00:00,26.8435,32.792454,0.0,10.464797
20170829 07:00:00,27.7435,32.4355,0.0,18.59845
20170829 08:00:00,28.7435,33.907063,0.2,16.78156
20170829 09:00:00,28.5935,32.665768,0.4,19.586119
20170829 10:00:00,27.8935,31.345882,0.4,23.617756
20170829 11:00:00,28.4935,31.64288,0.2,25.460934
20170829 12:00:00,27.9935,31.117401,0.6,24.29133
20170829 13:00:00,27.7435,30.676662,0.5,24.27265
20170829 14:00:00,27.293499,30.03798,0.3,25.133053
20170829 15:00:00,26.6935,29.26794,0.1,23.933908
20170829 16:00:00,26.3935,28.76957,0.0,23.199759
20170829 17:00:00,26.2435,28.498886,0.1,23.000591
20170829 18:00:00,25.6435,27.404467,0.0,23.000591
20170829 19:00:00,25.1435,26.619171,0.0,20.972897
20170829 20:00:00,25.3935,26.680738,0.0,18.668005
20170829 21:00:00,25.3935,26.582499,0.0,17.786331
20170829 22:00:00,25.0935,26.844398,0.0,14.277983
20170829 23:00:00,24.8935,26.995743,0.0,12.387348
20170830 00:00:00,24.7435,26.952126,0.0,11.4862
20170830 01:00:00,24.543499,26.956476,0.0,10.086427
20170830 02:00:00,24.3435,26.914345,0.0,9.178235
20170830 03:00:00,24.293499,26.642555,0.0,10.182337
20170830 04:00:00,24.1935,26.455154,0.0,10.44
20170830 05:00:00,24.1435,26.430138,0.0,10.44
20170830 06:00:00,24.2435,26.344873,0.0,11.709688
20170830 07:00:00,25.2435,27.230085,0.0,13.004922
20170830 08:00:00,25.543499,26.84979,0.0,15.629971
20170830 09:00:00,26.043499,27.186928,0.0,15.9134655
20170830 10:00:00,26.1935,27.16593,0.0,17.581125
20170830 11:00:00,25.8935,26.900303,0.0,17.84816
20170830 12:00:00,26.4435,27.381721,0.0,17.31746
20170830 13:00:00,26.4935,27.170671,0.0,19.107151
20170830 14:00:00,26.5935,27.12405,0.0,20.111729
20170830 15:00:00,26.293499,26.659857,0.0,20.421871
20170830 16:00:00,25.9935,26.393139,0.0,19.228851
20170830 17:00:00,25.543499,26.901325,0.0,14.77755
20170830 18:00:00,24.9435,26.503922,0.0,13.392774
20170830 19:00:00,24.543499,26.178776,0.0,12.387348
20170830 20:00:00,23.9435,25.442427,0.0,10.44
20170830 21:00:00,23.6435,25.412306,0.0,9.220499
20170830 22:00:00,23.543499,25.520864,0.0,8.587338
20170830 23:00:00,23.4435,25.352037,0.0,9.220499
20170831 00:00:00,23.6935,25.139067,0.0,11.753876
20170831 01:00:00,23.5935,24.895628,0.0,12.738099
20170831 02:00:00,23.4935,24.652239,0.0,13.246826
20170831 03:00:00,23.4435,24.59801,0.0,13.276144
20170831 04:00:00,23.4935,24.576488,0.0,13.608762
20170831 05:00:00,23.4435,24.472412,0.0,13.979872
20170831 06:00:00,23.3435,24.507015,0.0,13.849477
20170831 07:00:00,23.9435,25.223928,0.0,13.363711
20170831 08:00:00,24.4435,25.688557,0.0,11.246759
20170831 09:00:00,25.1935,26.510458,0.0,11.212135
20170831 10:00:00,25.543499,26.245481,0.0,13.746156
20170831 11:00:00,25.5935,25.92304,0.0,16.299694
20170831 12:00:00,25.7435,25.56559,0.0,18.440998
20170831 13:00:00,25.6935,26.000313,0.0,15.856354
20170831 14:00:00,25.7435,26.362217,0.0,15.379206
20170831 15:00:00,25.8935,26.49896,0.0,15.315873
20170831 16:00:00,25.1935,26.894215,0.0,12.594856
20170831 17:00:00,24.9435,26.65642,0.0,12.181624
20170831 18:00:00,23.8935,25.405863,0.0,15.580141
20170831 19:00:00,23.793499,26.130484,0.0,9.585739
20170831 20:00:00,22.9935,26.38254,0.0,5.1544156
20170831 21:00:00,23.1935,26.288685,0.0,6.638072
20170831 22:00:00,23.2435,25.867935,0.0,8.473393
20170831 23:00:00,23.3435,25.677982,0.0,9.605998
